InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536395,10097,MINI PHOTO FRAME,13,2023-07-16 01:24:58,34.37,12539,Portugal
541653,10106,VINTAGE TEA TOWEL,7,2023-04-11 00:32:10,33.28,12110,United Kingdom
544625,10092,RUSTIC CAKE STAND,5,2023-11-30 16:00:55,37.27,12006,France
544698,10002,RETRO NIGHT LIGHT,18,2024-03-13 21:38:41,29.87,12603,United Kingdom
540472,10219,CLASSIC WOODEN TOY,21,2023-03-05 12:18:33,12.32,12167,USA
544565,10029,PASTEL STRING LIGHTS,2,2024-01-15 16:27:10,3.97,12564,United Kingdom
539033,10025,METAL LUNCH BOX,7,2023-06-12 04:10:17,13.76,12268,Germany
544268,10236,CERAMIC CAKE STAND,1,2023-07-14 16:35:38,34.94,12778,United Kingdom
536887,10098,STRIPED FAIRY LIGHTS,21,2023-03-14 02:51:21,39.18,12445,Ireland
541179,10188,MINI MUG,14,2024-12-05 22:59:16,36.23,12758,United Kingdom
540191,10160,CERAMIC BUILDING BLOCKS,4,2023-04-25 19:13:29,13.25,12391,United Kingdom
547116,10121,PASTEL PUZZLE,2,2023-12-02 04:01:43,28.82,12752,Germany
543679,10148,MODERN TOY CAR,9,2023-01-31 00:38:09,1.81,,Belgium
537269,10014,MINI NOTEBOOK,15,2024-11-15 08:31:20,43.43,12053,Germany
537022,10165,CLASSIC BAKING TIN,23,2023-10-22 17:20:59,6.47,12236,United Kingdom
C541458,10135,MINI WALL ART,-8,2024-11-07 16:33:38,45.93,,United Kingdom
546273,10064,VINTAGE BAKING TIN,2,2023-11-29 04:21:35,8.94,12241,United Kingdom
542262,10070,VINTAGE LANTERN,22,2024-07-22 03:16:41,3.31,12436,Portugal
544276,10167,PASTEL PENCIL CASE,13,2023-08-20 17:13:52,30.69,12013,France
540969,10239,VINTAGE TOY CAR,17,2024-05-26 23:53:26,33.17,12325,Ireland
546088,10083,MODERN TOY CAR,22,2023-07-30 01:40:45,15.72,12718,Ireland
546689,10247,RETRO WALL CLOCK,16,2024-06-19 22:45:51,23.53,12017,Ireland
544319,10091,VINTAGE NOTEBOOK,2,2023-07-06 10:41:19,17.24,12525,United Kingdom
542896,10237,METAL GIFT WRAP,20,2024-01-20 07:59:03,2.65,12511,Australia
537673,10131,MINI NIGHT LIGHT,21,2023-09-17 22:50:01,36.15,12302,Spain
539852,10065,FLORAL VASE,12,2024-12-11 18:13:25,46.38,12211,United Kingdom
540973,10082,STRIPED WALL CLOCK,10,2023-05-12 21:17:59,14.85,12555,France
541047,10207,WOODEN VASE,15,2024-09-08 17:33:05,4.49,12616,United Kingdom
547036,10105,FLORAL BUILDING BLOCKS,13,2023-05-12 03:34:17,41.17,12522,Germany
536422,10073,CERAMIC WALL CLOCK,21,2023-04-13 12:20:21,6.74,12324,United Kingdom
541903,10052,MINI GIFT WRAP,24,2023-10-20 15:48:01,27.35,12456,France
546528,10227,VINTAGE WALL ART,13,2024-04-27 18:48:12,44.56,12157,Italy
546482,10181,FLORAL NIGHT LIGHT,14,2023-08-28 03:38:21,16.69,12500,Spain
545241,10043,RUSTIC TOY CAR,15,2024-08-20 01:50:42,13.87,12050,Germany
545159,10056,CLASSIC WOODEN TOY,24,2024-09-08 10:17:29,32.96,12569,Italy
545732,10249,MODERN STICKER SET,4,2023-08-13 12:01:29,14.29,12500,Spain
537825,10004,VINTAGE WIND CHIME,21,2023-07-20 22:15:40,28.43,12298,Germany
541420,10032,FLORAL NIGHT LIGHT,11,2023-02-15 01:53:11,38.62,12757,United Kingdom
543362,10157,RUSTIC VASE,4,2023-09-10 22:38:33,43.45,12159,United Kingdom
546427,10132,CERAMIC SPINNING TOP,23,2024-05-20 08:36:25,12.84,12430,Italy
543070,10059,RUSTIC BIRD FEEDER,-18,2024-01-28 08:12:14,21.58,12754,Netherlands
541485,10065,FLORAL VASE,13,2023-10-10 02:05:22,46.38,,Ireland
542880,10081,RUSTIC GARDEN SIGN,1,2024-05-02 19:18:13,46.71,12688,Australia
539311,10173,RETRO STICKER SET,20,2024-05-22 15:40:02,39.98,12711,United Kingdom
538618,10085,CLASSIC GARDEN SIGN,5,2023-01-01 12:35:49,5.94,12676,Portugal
539945,10051,RETRO PHOTO FRAME,15,2024-01-04 08:05:27,26.12,12208,Germany
542169,10233,PASTEL PENCIL CASE,18,2023-07-05 12:17:47,22.27,12091,United Kingdom
537155,10161,VINTAGE VASE,22,2023-03-11 03:30:20,37.66,12108,Switzerland
538506,10003,RETRO CANDLE HOLDER,16,2023-12-20 11:14:37,11.59,12533,United Kingdom
542695,10036,CLASSIC PHOTO FRAME,12,2023-06-20 07:26:11,25.8,12038,Italy
546490,10197,MINI WATERING CAN,7,2023-04-05 22:33:46,11.48,12154,United Kingdom
539079,10139,WOODEN TOY CAR,22,2023-10-05 05:03:07,44.94,12446,Spain
543131,10098,STRIPED FAIRY LIGHTS,8,2023-06-09 04:14:11,39.18,12172,France
542191,10040,VINTAGE PENCIL CASE,19,2024-07-10 00:46:28,12.69,12701,Germany
539866,10120,MINI WATERING CAN,16,2023-10-22 14:30:12,21.51,12386,United Kingdom
538341,10084,VINTAGE NIGHT LIGHT,7,2023-09-28 11:35:10,33.67,12599,United Kingdom
538188,10194,STRIPED NIGHT LIGHT,5,2023-10-02 11:20:44,18.14,,United Kingdom
545219,10155,PASTEL PUZZLE,4,2023-08-12 23:35:02,27.1,12048,Germany
541066,10180,WOODEN BIRD FEEDER,11,2024-09-14 03:43:36,22.25,12374,United Kingdom
541672,10193,METAL TOY CAR,20,2024-10-23 23:23:06,17.74,,United Kingdom
545824,10219,CLASSIC WOODEN TOY,13,2023-05-11 07:23:21,12.32,12776,Ireland
537596,10129,VINTAGE MUG,7,2024-08-03 15:07:27,12.88,12682,Belgium
543915,10247,RETRO WALL CLOCK,10,2024-08-10 01:21:59,23.53,12126,Norway
536723,10208,RUSTIC FAIRY LIGHTS,8,2023-01-20 22:43:04,8.18,12142,Ireland
541253,10054,MINI SPINNING TOP,11,2023-06-13 16:25:28,5.49,12790,Sweden
536831,10066,CERAMIC BUILDING BLOCKS,7,2023-10-31 06:04:32,35.08,12257,Belgium
539814,10134,MODERN TEA TOWEL,11,2023-05-30 21:24:51,26.3,12034,Netherlands
537066,10136,RUSTIC VASE,11,2023-08-26 22:33:18,40.23,12750,Germany
546163,10001,RUSTIC TEA TOWEL,9,2024-12-30 14:34:51,37.04,,Sweden
540935,10218,MODERN CAKE STAND,9,2023-08-30 11:56:58,14.74,12326,United Kingdom
541985,10003,RETRO CANDLE HOLDER,13,2024-05-27 00:56:25,11.59,12118,Spain
536982,10040,VINTAGE PENCIL CASE,10,2023-04-28 07:33:52,12.69,12176,Ireland
544697,10118,METAL PHOTO FRAME,7,2023-03-21 19:59:39,16.05,12629,United Kingdom
542950,10146,STRIPED SPINNING TOP,23,2024-07-10 20:45:52,27.51,12104,Ireland
545040,10068,FLORAL TEA TOWEL,16,2024-04-10 06:37:51,11.55,12041,United Kingdom
546997,10053,PASTEL NIGHT LIGHT,11,2024-12-08 20:02:13,24.08,12727,Netherlands
545851,10054,MINI SPINNING TOP,20,2024-04-16 23:50:19,5.49,12732,France
544172,10235,CLASSIC GREETING CARD,14,2023-08-28 06:50:03,5.99,12718,Ireland
541923,10174,STRIPED PLANT POT,13,2023-08-13 01:42:13,27.03,12329,United Kingdom
546792,10171,PASTEL MUG,13,2023-06-28 10:41:22,34.79,12192,Australia
542724,10222,FLORAL TABLE LAMP,12,2023-12-19 23:22:45,41.47,12150,USA
539095,10193,METAL TOY CAR,17,2023-06-26 03:43:13,17.74,12628,Ireland
C543790,10003,RETRO CANDLE HOLDER,-4,2024-07-23 17:01:33,11.59,,Spain
546702,10057,VINTAGE FAIRY LIGHTS,22,2023-05-31 21:20:02,20.63,12131,Spain
539069,10057,VINTAGE FAIRY LIGHTS,2,2023-05-28 12:12:47,20.63,12100,Netherlands
543242,10142,WOODEN CAKE STAND,22,2023-04-15 01:58:16,4.66,12261,United Kingdom
538472,10026,PASTEL BIRD FEEDER,4,2024-06-21 21:13:02,20.48,12730,Portugal
539318,10054,MINI SPINNING TOP,22,2023-01-04 13:37:02,5.49,12723,United Kingdom
541052,10053,PASTEL NIGHT LIGHT,10,2023-04-03 16:22:40,24.08,12617,Germany
546365,10012,STRIPED NIGHT LIGHT,24,2024-04-14 20:53:49,29.22,12494,Spain
543607,10009,STRIPED PHOTO FRAME,17,2024-06-28 01:28:45,30.52,12552,United Kingdom
541955,10142,WOODEN CAKE STAND,18,2024-03-28 01:16:04,4.66,12322,USA
542417,10042,RUSTIC WALL ART,20,2024-10-05 04:45:22,7.16,12045,Sweden
545332,10135,MINI WALL ART,7,2023-04-27 09:24:24,45.93,12675,United Kingdom
543975,10135,MINI WALL ART,4,2024-08-31 20:15:57,45.93,12650,Belgium
545815,10233,PASTEL PENCIL CASE,10,2023-08-19 23:49:58,22.27,12017,Ireland
545959,10220,CLASSIC STICKER SET,3,2024-05-24 00:36:18,40.35,12475,United Kingdom
544095,10002,RETRO NIGHT LIGHT,13,2024-12-05 13:30:59,29.87,12550,United Kingdom
539016,10039,RETRO WOODEN TOY,11,2024-05-27 01:36:00,46.51,12122,Belgium
542451,10095,METAL STICKER SET,4,2024-03-12 10:12:46,8.13,12027,United Kingdom
538915,10101,MODERN WALL CLOCK,12,2023-12-23 01:34:27,46.28,12455,United Kingdom
546164,10215,RUSTIC NOTEBOOK,2,2023-01-31 02:04:06,12.64,12797,United Kingdom
540135,10125,WOODEN LUNCH BOX,13,2024-09-10 17:32:27,39.85,12106,Germany
C544791,10150,CERAMIC GREETING CARD,-19,2023-08-22 01:24:01,42.79,12074,Spain
537129,10023,MINI GARDEN SIGN,2,2023-06-05 11:38:45,33.06,12129,Ireland
547055,10165,CLASSIC BAKING TIN,10,2023-08-14 21:10:52,6.47,12517,Italy
542636,10094,METAL WALL CLOCK,1,2024-04-15 02:59:05,2.62,12503,United Kingdom
545394,10104,MINI PUZZLE,19,2023-04-12 08:19:48,40.98,12047,France
536959,10018,PASTEL FAIRY LIGHTS,23,2024-01-31 03:42:18,32.05,12182,Sweden
540220,10174,STRIPED PLANT POT,10,2024-01-09 03:08:09,27.03,12060,Switzerland
538903,10077,MINI CAKE STAND,1,2024-06-12 19:07:20,13.9,12697,United Kingdom
538704,10244,RETRO STRING LIGHTS,22,2024-07-08 15:14:28,2.27,12160,United Kingdom
538268,10181,FLORAL NIGHT LIGHT,14,2023-08-21 16:08:15,16.69,12009,United Kingdom
538080,10137,METAL NIGHT LIGHT,20,2023-07-03 10:09:22,30.11,12639,United Kingdom
546524,10237,METAL GIFT WRAP,24,2023-05-21 03:21:10,2.65,12649,Portugal
547075,10058,MINI NOTEBOOK,20,2023-06-21 21:25:23,10.26,12090,Ireland
540566,10093,METAL BIRD FEEDER,14,2024-08-13 03:59:39,1.33,12678,United Kingdom
540930,10021,VINTAGE WALL CLOCK,15,2024-03-11 02:05:47,40.41,12021,France
C539312,10245,MINI NIGHT LIGHT,-22,2024-12-23 09:38:11,35.73,12751,Norway
546824,10124,WOODEN GIFT WRAP,4,2023-03-18 08:43:38,22.58,12341,Australia
546706,10161,VINTAGE VASE,5,2024-07-31 19:57:06,37.66,12053,Germany
541406,10001,RUSTIC TEA TOWEL,20,2024-09-04 01:21:25,37.04,12146,Belgium
537561,10228,PASTEL LANTERN,14,2024-04-16 03:38:58,13.15,12259,Portugal
536535,10235,CLASSIC GREETING CARD,11,2023-05-15 07:08:09,5.99,12494,Spain
539656,10046,WOODEN LANTERN,4,2024-08-25 04:00:27,45.06,12018,Canada
546930,10119,CERAMIC BUILDING BLOCKS,2,2024-01-21 19:50:07,35.11,12658,Netherlands
544439,10206,WOODEN PHOTO FRAME,19,2023-06-11 20:53:35,6.46,12366,Ireland
536869,10106,VINTAGE TEA TOWEL,6,2023-01-08 15:04:48,33.28,12485,Germany
538330,10218,MODERN CAKE STAND,10,2024-10-13 08:18:01,14.74,12366,Ireland
C543140,10131,MINI NIGHT LIGHT,-22,2023-01-18 07:25:43,36.15,12317,United Kingdom
546089,10154,MODERN STRING LIGHTS,18,2023-08-24 22:32:35,8.96,12488,United Kingdom
543861,10244,RETRO STRING LIGHTS,13,2023-03-05 06:57:46,2.27,12085,Ireland
539947,10007,STRIPED BAKING TIN,8,2023-06-04 14:45:17,14.5,12474,Germany
546893,10094,METAL WALL CLOCK,24,2023-08-22 17:07:24,2.62,12402,Sweden
537021,10113,CERAMIC PLANT POT,5,2024-07-07 08:33:53,45.05,12418,France
C538840,10133,RETRO FAIRY LIGHTS,-10,2023-06-01 20:16:45,39.1,12266,Sweden
547097,10029,PASTEL STRING LIGHTS,5,2023-03-27 07:36:29,3.97,12446,Spain
546677,10110,RUSTIC PHOTO FRAME,2,2024-02-16 09:35:29,29.38,12649,Portugal
543113,10043,RUSTIC TOY CAR,1,2024-08-30 07:46:34,13.87,12194,France
546764,10064,VINTAGE BAKING TIN,21,2024-12-07 17:02:14,8.94,12296,United Kingdom
542454,10050,MINI FAIRY LIGHTS,23,2024-02-09 19:15:50,4.16,12463,Switzerland
545068,10134,MODERN TEA TOWEL,13,2023-03-25 05:27:17,26.3,12242,Switzerland
542690,10228,PASTEL LANTERN,12,2023-01-23 22:05:58,13.15,12253,United Kingdom
541593,10155,PASTEL PUZZLE,22,2024-03-14 20:41:55,27.1,12164,Sweden
541263,10141,METAL CAKE STAND,6,2023-03-25 09:29:54,24.66,12189,United Kingdom
538816,10076,STRIPED WIND CHIME,8,2024-08-19 21:29:44,46.78,12312,France
546268,10184,VINTAGE BUILDING BLOCKS,15,2023-09-20 05:07:07,25.14,12709,Canada
539461,10005,CERAMIC NIGHT LIGHT,19,2024-07-30 19:23:40,11.68,12479,United Kingdom
538950,10154,MODERN STRING LIGHTS,6,2024-01-22 03:04:02,8.96,12596,Switzerland
540464,10221,RETRO BAKING TIN,19,2024-05-15 05:32:29,27.61,12445,Ireland
546379,10220,CLASSIC STICKER SET,7,2023-07-05 19:01:27,40.35,,United Kingdom
539070,10049,VINTAGE WATERING CAN,22,2023-01-14 06:16:17,4.34,12316,United Kingdom
540244,10032,FLORAL NIGHT LIGHT,19,2023-05-11 11:59:18,38.62,12371,Germany
538837,10193,METAL TOY CAR,6,2024-11-05 01:16:39,17.74,12354,United Kingdom
543486,10040,VINTAGE PENCIL CASE,3,2023-06-13 03:39:13,12.69,12062,United Kingdom
538425,10222,FLORAL TABLE LAMP,3,2024-09-17 15:03:31,41.47,12756,United Kingdom
541759,10248,WOODEN WALL CLOCK,4,2023-06-03 23:44:08,46.68,12626,United Kingdom
545111,10050,MINI FAIRY LIGHTS,19,2023-12-24 19:29:54,4.16,12217,France
546342,10189,MINI TOY CAR,19,2024-01-25 21:26:28,34.79,12183,Ireland
536900,10232,METAL BAKING TIN,6,2023-07-10 08:00:23,32.87,12470,Germany
545426,10159,STRIPED BAKING TIN,6,2024-11-02 07:42:39,17.43,12275,Norway
542779,10229,CLASSIC WALL CLOCK,16,2024-05-27 07:36:25,41.93,12213,USA
539540,10131,MINI NIGHT LIGHT,6,2023-05-14 05:22:44,36.15,12599,United Kingdom
540671,10176,CERAMIC NOTEBOOK,20,2023-04-02 08:56:52,41.26,12382,Ireland
546335,10092,RUSTIC CAKE STAND,22,2023-07-31 09:24:36,37.27,12732,France
536860,10028,RUSTIC CANDLE HOLDER,20,2024-08-22 11:22:11,31.68,12575,United Kingdom
547290,10049,VINTAGE WATERING CAN,6,2023-09-10 11:47:00,4.34,12073,United Kingdom
540890,10000,VINTAGE FAIRY LIGHTS,21,2024-04-30 10:51:14,37.29,12694,Italy
543040,10067,CLASSIC NIGHT LIGHT,23,2023-01-04 19:03:41,36.15,12276,United Kingdom
536553,10049,VINTAGE WATERING CAN,1,2023-07-21 16:24:50,4.34,12324,United Kingdom
546913,10147,MINI WOODEN TOY,22,2024-08-20 09:46:04,41.78,12280,United Kingdom
543859,10044,MINI BIRD FEEDER,18,2024-01-03 02:28:32,46.5,12296,United Kingdom
536652,10170,CERAMIC BIRD FEEDER,16,2024-10-09 01:45:02,47.11,12426,France
542038,10028,RUSTIC CANDLE HOLDER,13,2024-02-06 14:58:43,31.68,12494,Spain
537737,10128,MINI CAKE STAND,23,2023-07-28 01:51:07,40.48,12077,Netherlands
537452,10049,VINTAGE WATERING CAN,11,2023-12-04 15:54:10,4.34,12407,United Kingdom
547183,10212,PASTEL BUILDING BLOCKS,15,2023-03-05 16:34:39,49.5,12495,United Kingdom
544160,10017,MODERN LANTERN,6,2024-12-29 07:00:27,46.88,12055,United Kingdom
536517,10199,FLORAL WIND CHIME,12,2023-08-11 13:11:11,49.03,12628,Ireland
543933,10051,RETRO PHOTO FRAME,4,2023-09-09 06:28:32,26.12,12528,France
541077,10149,WOODEN BIRD FEEDER,20,2024-06-08 12:36:45,1.14,12084,France
540420,10071,METAL TOY CAR,11,2023-11-06 17:08:33,8.59,12199,Netherlands
543494,10083,MODERN TOY CAR,10,2023-11-12 19:41:41,15.72,12592,Canada
539869,10235,CLASSIC GREETING CARD,24,2023-04-26 18:36:54,5.99,12587,United Kingdom
536746,10130,RETRO TOY CAR,24,2023-11-12 17:59:05,23.23,12312,France
540742,10179,PASTEL GARDEN SIGN,10,2024-09-10 19:09:31,40.56,12074,Spain
536645,10109,STRIPED NIGHT LIGHT,3,2024-02-03 04:32:55,47.0,12376,United Kingdom
543015,10200,MINI CAKE STAND,20,2023-10-18 11:38:42,18.58,12082,United Kingdom
538935,10160,CERAMIC BUILDING BLOCKS,6,2024-06-06 11:56:57,13.25,12376,United Kingdom
545135,10144,RUSTIC PLANT POT,16,2024-09-25 15:57:27,8.26,12373,Belgium
538071,10116,STRIPED TABLE LAMP,7,2024-06-27 02:15:16,22.04,12325,Ireland
538363,10216,RUSTIC PLANT POT,18,2024-06-07 04:19:00,0.98,12653,France
C545790,10078,WOODEN CAKE STAND,-15,2023-02-06 21:33:21,16.39,12514,Italy
541971,10185,WOODEN PENCIL CASE,8,2024-01-28 20:30:15,11.27,12302,Spain
542848,10088,MODERN WATERING CAN,1,2023-03-20 12:13:40,17.7,12604,Netherlands
542928,10061,METAL VASE,11,2024-06-16 20:24:57,5.66,12078,Norway
541223,10167,PASTEL PENCIL CASE,12,2024-10-19 04:08:17,30.69,12611,Belgium
546584,10041,RETRO PLANT POT,21,2024-11-19 07:22:37,36.82,12300,United Kingdom
538758,10106,VINTAGE TEA TOWEL,6,2024-01-15 21:31:05,33.28,12168,Italy
538189,10214,MINI FAIRY LIGHTS,3,2023-10-30 07:00:24,31.59,12479,United Kingdom
543054,10188,MINI MUG,23,2024-11-02 11:12:23,36.23,12660,Italy
544087,10141,METAL CAKE STAND,6,2024-02-21 01:28:30,24.66,12006,France
537419,10132,CERAMIC SPINNING TOP,17,2023-12-22 11:05:20,12.84,12019,France
537362,10200,MINI CAKE STAND,12,2024-07-15 09:52:19,18.58,12689,France
540819,10070,VINTAGE LANTERN,19,2023-01-12 02:39:51,3.31,12739,United Kingdom
536541,10007,STRIPED BAKING TIN,18,2023-06-04 11:18:08,14.5,12190,Germany
540284,10012,STRIPED NIGHT LIGHT,21,2023-09-14 03:25:55,29.22,12645,Portugal
540084,10016,STRIPED PENCIL CASE,11,2023-06-18 13:06:41,18.31,12475,United Kingdom
539555,10118,METAL PHOTO FRAME,3,2023-07-03 04:32:51,16.05,12142,Ireland
546346,10180,WOODEN BIRD FEEDER,1,2023-08-08 16:21:40,22.25,12356,United Kingdom
542474,10064,VINTAGE BAKING TIN,15,2024-09-24 17:33:30,8.94,,Switzerland
C539811,10184,VINTAGE BUILDING BLOCKS,-21,2024-04-28 05:09:29,25.14,12361,Portugal
540192,10198,MODERN BUILDING BLOCKS,19,2023-01-17 17:39:18,29.82,12584,Australia
545166,10083,MODERN TOY CAR,6,2024-02-13 23:24:34,15.72,12405,Netherlands
537730,10019,RUSTIC WATERING CAN,16,2024-02-27 19:32:23,23.57,12457,United Kingdom
539954,10144,RUSTIC PLANT POT,8,2023-02-24 18:35:33,8.26,12352,United Kingdom
540190,10237,METAL GIFT WRAP,5,2024-08-04 10:15:11,2.65,12547,Germany
544846,10068,FLORAL TEA TOWEL,12,2023-09-08 23:29:58,11.55,12262,France
546718,10143,FLORAL PENCIL CASE,24,2023-05-15 21:44:02,17.35,12309,United Kingdom
541720,10195,FLORAL BUILDING BLOCKS,16,2024-07-05 02:53:57,13.2,12755,Switzerland
546369,10119,CERAMIC BUILDING BLOCKS,1,2024-07-10 03:58:21,35.11,12133,Netherlands
544477,10034,MODERN WOODEN TOY,5,2023-01-29 03:47:07,43.89,12498,United Kingdom
543252,10136,RUSTIC VASE,6,2023-01-02 04:03:30,40.23,12362,Ireland
541085,10128,MINI CAKE STAND,18,2024-07-27 22:30:34,40.48,12726,Ireland
544302,10157,RUSTIC VASE,4,2024-11-29 21:24:19,43.45,12005,Australia
540809,10083,MODERN TOY CAR,12,2023-03-13 09:33:00,15.72,12082,United Kingdom
543353,10030,WOODEN TOY CAR,22,2023-07-28 19:15:31,26.85,12174,Netherlands
546395,10223,RUSTIC CANDLE HOLDER,5,2023-04-22 03:21:29,39.8,12483,United Kingdom
546749,10223,RUSTIC CANDLE HOLDER,19,2024-05-07 02:20:22,39.8,,Spain
536905,10190,WOODEN STRING LIGHTS,23,2024-07-08 10:15:17,39.81,12371,Germany
540489,10152,WOODEN WATERING CAN,18,2024-02-16 21:57:02,11.63,12539,Portugal
542993,10088,MODERN WATERING CAN,21,2023-11-29 09:23:59,17.7,12096,United Kingdom
545745,10013,VINTAGE FAIRY LIGHTS,20,2023-11-17 10:32:05,33.34,12739,United Kingdom
539177,10166,MODERN BAKING TIN,13,2024-12-01 03:38:46,13.44,12766,France
537274,10235,CLASSIC GREETING CARD,16,2023-07-30 11:06:00,5.99,12012,Australia
536380,10047,MINI WOODEN TOY,5,2024-10-04 08:12:27,11.89,12415,Switzerland
543797,10196,STRIPED WALL CLOCK,10,2024-07-07 01:31:58,6.72,12624,France
537701,10172,RETRO TABLE LAMP,8,2023-06-29 00:31:54,35.11,12218,USA
540235,10091,VINTAGE NOTEBOOK,18,2024-05-17 14:02:41,17.24,12338,Ireland
545160,10199,FLORAL WIND CHIME,18,2024-07-04 05:42:23,49.03,12055,United Kingdom
537352,10171,PASTEL MUG,6,2023-06-09 04:41:26,34.79,12640,Germany
543139,10030,WOODEN TOY CAR,22,2024-01-30 01:40:23,26.85,12628,Ireland
537921,10103,CERAMIC FAIRY LIGHTS,18,2024-04-11 01:25:26,43.71,12349,Sweden
541897,10045,MODERN TABLE LAMP,13,2024-03-29 08:22:51,16.17,,United Kingdom
541517,10015,WOODEN BUILDING BLOCKS,14,2023-10-13 00:29:57,32.09,12298,Germany
542442,10028,RUSTIC CANDLE HOLDER,3,2023-04-24 14:26:37,31.68,12741,United Kingdom
541531,10115,METAL WALL ART,24,2024-08-10 18:37:34,34.6,,United Kingdom
538469,10229,CLASSIC WALL CLOCK,1,2024-12-27 23:57:20,41.93,12531,United Kingdom
540040,10219,CLASSIC WOODEN TOY,1,2023-04-24 00:28:24,12.32,12775,France
544081,10058,MINI NOTEBOOK,9,2024-09-17 17:10:23,10.26,12318,Spain
544912,10092,RUSTIC CAKE STAND,1,2023-06-26 17:03:44,37.27,12673,Belgium
547288,10105,FLORAL BUILDING BLOCKS,10,2023-06-06 07:44:47,41.17,12316,United Kingdom
546654,10090,CLASSIC CANDLE HOLDER,10,2023-07-19 23:39:20,21.66,12288,United Kingdom
540119,10117,PASTEL LANTERN,8,2024-01-24 19:51:49,16.28,12642,Canada
543100,10205,WOODEN SPINNING TOP,24,2023-03-11 00:26:51,17.59,12593,United Kingdom
537719,10204,VINTAGE WOODEN TOY,23,2024-03-07 07:10:51,29.06,12646,United Kingdom
538101,10240,CERAMIC BIRD FEEDER,4,2023-08-12 18:35:00,3.51,12109,United Kingdom
537353,10053,PASTEL NIGHT LIGHT,12,2024-09-20 13:19:25,24.08,12720,United Kingdom
546611,10073,CERAMIC WALL CLOCK,2,2024-06-17 15:45:43,6.74,12637,Canada
537725,10247,RETRO WALL CLOCK,21,2023-04-23 02:13:41,23.53,12416,United Kingdom
541126,10142,WOODEN CAKE STAND,13,2023-05-28 12:20:18,4.66,12288,United Kingdom
539391,10009,STRIPED PHOTO FRAME,2,2023-01-17 19:29:25,30.52,12096,United Kingdom
543014,10086,RETRO CAKE STAND,4,2024-08-10 19:15:50,44.57,12680,United Kingdom
542387,10138,MODERN TOY CAR,12,2023-11-18 03:12:03,44.68,12652,United Kingdom
546965,10162,MINI PHOTO FRAME,19,2024-09-10 20:36:46,32.8,12766,France
539444,10102,FLORAL PUZZLE,12,2023-10-09 09:06:17,8.67,,United Kingdom
544964,10037,STRIPED TEA TOWEL,5,2024-05-16 00:50:41,38.32,12326,United Kingdom
540684,10000,VINTAGE FAIRY LIGHTS,24,2024-03-21 11:00:58,37.29,,France
545645,10003,RETRO CANDLE HOLDER,16,2023-04-08 17:03:33,11.59,12030,United Kingdom
543022,10065,FLORAL VASE,18,2024-11-13 09:19:04,46.38,12268,Germany
536991,10177,STRIPED VASE,5,2024-09-05 09:36:35,32.08,12657,Germany
540728,10150,CERAMIC GREETING CARD,6,2024-09-17 20:39:32,42.79,12244,United Kingdom
539222,10194,STRIPED NIGHT LIGHT,8,2024-09-17 08:57:54,18.14,12451,United Kingdom
546730,10152,WOODEN WATERING CAN,2,2024-12-25 08:41:51,11.63,12066,United Kingdom
546283,10000,VINTAGE FAIRY LIGHTS,6,2023-10-06 21:00:47,37.29,12525,United Kingdom
541824,10109,STRIPED NIGHT LIGHT,22,2024-08-12 07:24:21,47.0,12752,Germany
542821,10082,STRIPED WALL CLOCK,20,2024-09-20 04:02:13,14.85,12785,USA
544923,10203,CLASSIC TABLE LAMP,18,2023-08-03 07:13:17,43.53,12534,Portugal
545988,10153,VINTAGE SPINNING TOP,10,2023-02-11 04:57:47,19.96,12096,United Kingdom
541611,10008,RETRO CAKE STAND,21,2023-03-28 15:31:35,5.41,12783,Italy
539293,10007,STRIPED BAKING TIN,13,2023-05-18 20:59:24,14.5,12124,Ireland
536462,10075,CERAMIC PLANT POT,6,2023-10-06 00:08:47,33.15,12206,United Kingdom
545828,10174,STRIPED PLANT POT,24,2023-12-05 00:24:10,27.03,12048,Germany
538440,10022,RETRO BUILDING BLOCKS,21,2024-12-29 07:58:31,11.22,12031,Portugal
543782,10046,WOODEN LANTERN,15,2024-02-05 21:41:47,45.06,12245,United Kingdom
544667,10196,STRIPED WALL CLOCK,9,2024-03-23 04:06:32,6.72,12217,France
537299,10060,MINI GIFT WRAP,21,2023-08-12 06:49:35,43.82,12140,United Kingdom
536471,10168,RUSTIC FAIRY LIGHTS,19,2023-06-17 10:52:46,48.26,12402,Sweden
